accession,condition,replicate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Q9R0Q4,Kidney,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9R0Q4,Kidney,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9R0Q4,Liver,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9R0Q4,Liver,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9R0Q4,Lung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9R0Q4,Lung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9R0Q4,Muscle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9R0Q4,Muscle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9R0Q4,Thymus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9R0Q4,Thymus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q80Z25,Brain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q80Z25,Brain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q80Z25,Heart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q80Z25,Heart,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q80Z25,Kidney,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q80Z25,Kidney,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.238,0,0
Q80Z25,Liver,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q80Z25,Liver,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q80Z25,Lung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q80Z25,Lung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q80Z25,Muscle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q80Z25,Muscle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q80Z25,Thymus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q80Z25,Thymus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35803,Brain,1,0,0,0,25.887,8.1775,39.265,17.373,27.269,13.504,7.2132,0,3.0596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35803,Brain,2,8.5823,15.601,43.57,17.444,9.097,18.566,15.723,18.751,3.8067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35803,Heart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35803,Heart,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35803,Kidney,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35803,Kidney,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35803,Liver,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35803,Liver,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35803,Lung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35803,Lung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35803,Muscle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35803,Muscle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35803,Thymus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35803,Thymus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BIQ5,Brain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BIQ5,Brain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BIQ5,Heart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BIQ5,Heart,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BIQ5,Kidney,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BIQ5,Kidney,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BIQ5,Liver,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BIQ5,Liver,2,0,0,0,2.7136,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4573,0,0,2.0499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,3.5606,0,0,0,0,0,0,0,0,0,0,0,0
Q8BIQ5,Lung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BIQ5,Lung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BIQ5,Muscle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BIQ5,Muscle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BIQ5,Thymus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BIQ5,Thymus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VJ5,Brain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9986,0,0,0,9.129,0,0,0,0,0,0,0,0,0,0,0,0
Q91VJ5,Brain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.193,0,26.268,36.766,39.345,72,55.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VJ5,Heart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VJ5,Heart,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VJ5,Kidney,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VJ5,Kidney,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8221,8.9675,7.268,7.6298,9.8908,0,0,0,0,0
Q91VJ5,Liver,1,0,0,13.53,12.51,7.2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3759,0,0,0,0,0,0,0,11.831,10.604,12.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VJ5,Liver,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VJ5,Lung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VJ5,Lung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VJ5,Muscle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VJ5,Muscle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VJ5,Thymus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VJ5,Thymus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VM3,Brain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.647,0,0,0,2.9693,0,0,0,0,4.0614,0,0,0,0,0,0,0,0,0,0,0,11.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VM3,Brain,2,0,0,0,0,0,0,0,0,1.5255,0,0,2.5115,0,3.9834,0,0,0.23643,0,8.3964,4.0288,8.69,7.1604,0,11.41,13.049,8.5428,10.668,5.4202,9.7083,13.459,5.0844,6.4784,5.2511,3.5931,2.9603,3.0867,0,2.9224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VM3,Heart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VM3,Heart,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VM3,Kidney,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VM3,Kidney,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VM3,Liver,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83356,0,0,0,0,0,5.4847,0.60789,6.3972,5.6016,6.6504,0,9.4513,0.8701,7.8375,0.3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VM3,Liver,2,0,3.3493,0,2.764,0,0,0,0,0,0,0,1.6576,0,0,0,0,0,0,0,0,0,0,0,0,2.1485,0,0,0,0,0,0,3.7874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VM3,Lung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VM3,Lung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VM3,Muscle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VM3,Muscle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VM3,Thymus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q91VM3,Thymus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8VD04,Brain,1,0,0,0.060119,0,0,0,0.91849,1.7764,2.8456,3.3361,3.6974,4.5441,6.0073,16.463,60.584,57.512,70.786,2.7436,1.3541,0.97001,0.74784,0.68146,0.63122,0,0,0,0.27752,0,0,0,0.25626,0.29836,0,0,0,0,0.44354,0,0,0,0.68808,1.0647,1.8887,0,0,0,0,0,0,0,0,0,0,0,0
Q8VD04,Brain,2,0.35324,0.57117,1.3721,2.3712,3.2309,3.4874,4.2315,9.0585,21.172,55.448,69.285,88.243,67.939,17.827,3.7148,1.5873,0.7721,0.82675,0.54238,0.31205,0,1.6576,0.49409,0,0.33406,0.22062,0,0,0.297,0.33501,0.33084,0.50022,0.43756,0.52652,0.47581,0.64598,0.62283,0.51289,0.31315,0,0,0,0,0.19571,0,0,0,0,0,0,0,0,0,0,0
Q8VD04,Heart,1,0.3029,1.4257,0.47947,0,0.19821,0,0.36251,0,0.36788,0.85158,5.3975,10.734,6.2339,2.4137,0.66799,0.27575,0,0.25264,1.0915,0,0,0,0,0,0,0,0,0,0,0,0,0.37933,0.35344,0.50137,0,0,0,0,0.97678,0,0,0,0,0,0,0,0,0.32288,0.13757,0,0,0,0,0,0
Q8VD04,Heart,2,0.55014,0,0.61336,0,0,0,0,0,0,0,0,1.829,2.3769,1.4438,0.84453,0.43187,0.39066,0,0,0,0.28753,0,0,0.79972,0.58568,0.37466,0,0.29004,0.30984,0.23997,0.28367,0.29133,0,0.28682,0.31319,0.30768,0,0.32346,0.36217,0,0.38951,0.30958,0.8548,0.42654,0.35645,0.48241,0,0,0,0,0,0,0,0,0
Q8VD04,Kidney,1,0.12362,0,0,0.79816,1.0505,0.52692,0.80814,0.64012,1.0109,1.6901,3.8941,12.356,14.757,13.717,9.8642,3.5827,1.1758,0.46696,0.20954,0,0.27793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8VD04,Kidney,2,0.32694,0,0,0.47658,0.22196,0.37958,0.34597,0.45218,0.41743,0.55786,1.6179,5.7737,9.5741,11.051,7.7654,2.9547,1.0555,0.29676,0,0.13529,0.15019,0.10331,0.10474,0.55478,0,0.10679,0.08422,0,0.074054,1.1093,0,0.20584,0,0.17084,0.27738,0,0,0,0.55229,0,0,0.30274,0,0,0.20662,0.17955,0,0.43675,0.19118,3.6978,8.594,0.62762,0,0,0
Q8VD04,Liver,1,0.57825,0,1.3321,1.1537,0.43317,0.84802,0.53973,0.91332,0.92503,0.88729,1.3324,5.9948,26.032,44.473,25.12,7.739,1.9069,0.70908,0.37776,0.21764,0.29736,0.43785,0,0,0,0,0.95542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8VD04,Liver,2,0.238,0,0,0,0,0,0,0.4807,1.0343,1.8022,4.9799,8.623,10.461,5.6114,2.3421,1.9097,0.64006,0,0.29943,0.52376,0,0,0.53053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8VD04,Lung,1,0,0.40395,0.46924,0.4107,0.42461,0.58678,0.6894,0.59967,0.96733,1.8153,7.5843,25.96,17.344,5.6841,1.2366,1.0034,0.79012,0,0,0.27737,0,0,0.42518,0.31285,0,0.20967,0,0.79958,0.29941,0,0,0,0.49827,0.64464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8VD04,Lung,2,0,0,0,0,0,0,0,0,0,0,1.9999,7.7793,22.045,12.565,3.6886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79171,0,0,0.73716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8VD04,Muscle,1,0,0.85189,0,0,0,0,0.51408,0,0.41943,0.99892,4.6442,10.986,7.3044,2.5212,0.78186,0.58167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21885,0.33636,0.28229,0.35987,0.36507,0.35224,0,0.35981,0,0.92223,0.6339,1.9348,0,1.6947,0,0,0,0,0,0,0,0,0
Q8VD04,Muscle,2,0.28264,0.29565,0.24983,0.36476,0.21458,0.28589,0.29826,0.36532,0.27931,0,0.30176,0.43619,0.97795,0.59648,0.33375,0.32437,0.42539,0.29642,0.31228,0.29515,0.27012,0.32888,0.11239,0.12061,0.30871,0.18774,0.20229,0.20295,0.23139,0.13501,0.30097,0.10522,0.17513,0.20596,0.22979,0.2407,0.17242,0.12866,0.24899,0.28167,0.18478,0.10389,0.081899,0.30377,0.12077,0.15348,0.66451,0.19711,0.18533,0.24061,0.10675,0.35224,0.52912,0.46945,0.28545
Q8VD04,Thymus,1,0.065491,0.64684,0.63751,0.51007,0,0.44051,0,0,0,0,0,2.4911,4.9465,3.0061,1.088,0.37087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8VD04,Thymus,2,0,0,0.78845,0.78929,0,0,0,0,0,0,0,0,1.6581,3.4043,2.1402,0,0,0,0,0,0.55853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P97447,Brain,1,0.099619,0.027402,0.042834,0.19354,0.2868,0.42394,0.5175,0.69465,0.7382,1.0408,0.85109,0.68273,0.58997,0.44037,0.36063,0.36186,0.3319,0,0.29734,0.29629,0.324,0.29202,0.36158,0.3147,0.35369,0,0.29949,0.21126,0.42703,0.30219,0.39177,0.39957,0.41949,0.41853,0.37508,0.4017,0.42834,0.51804,0.45739,0.55759,0.5084,0.45317,0.51344,0,0.49926,0.70157,0.53894,0.67058,0.61331,1.4753,0.68823,0.88158,0,0,0
P97447,Brain,2,0.23027,0.30033,0.47065,0.76804,0,0.91453,0.8254,0.80064,0.63767,0.63281,0.57378,0.51019,0.44035,0.36839,0.33951,0.37956,0.39836,0.45936,0.47991,0.50831,0.49127,0.55402,0.58377,0.58881,0.56727,0.57949,0.59408,0.64957,0.63795,0.60447,0.69154,0.73147,0.70729,0.77948,0.71745,0.8105,0.8884,0.94806,0.80211,1.0958,1.0345,1.0455,1.0848,1.2031,1.0846,1.3886,1.376,1.72,1.8532,0,1.7568,1.7584,1.8791,1.6702,0
P97447,Heart,1,0.37165,0.5063,0.75128,0.90117,0.56464,0.46987,0.4962,0.47395,0.47389,0.46607,0.44583,0.41205,0.35746,0.31178,0.30378,0.31556,0.33355,0.36693,0.37193,0.43515,0.32484,0.40004,0.37411,0.36486,0.47701,0.51713,0.47494,0.47322,0.49783,0.52342,0.66592,0.49538,0.63175,0.65866,0.64883,0.69831,0.78991,0.79923,0.82248,0.89397,0.91562,1.0288,1.1093,2.6231,1.1711,1.4904,1.5219,1.4966,1.6176,1.727,1.5773,1.737,2.056,1.7507,2.2731
P97447,Heart,2,0,0,0.25869,0.27132,0,0,0,0,0.23488,0.20846,0.2,0,0.20433,0.17061,0,0,0.33659,0.1983,0,0.31921,0,0.25194,0.23753,0.19723,0.20782,0,0.17477,0.36721,0.24219,0,0,0,0.24965,0,0.28438,0.64002,0,0,0,0.3652,0.30233,0,0,0,0.49517,0,0.38752,0,0.37345,0,0,0,0,0,0.50437
